,VaR_0.01,VaR_0.025,VaR_0.01875,VaR_0.0125,VaR_0.00625,ES_0.01,ES_0.025,ES_0.01875,ES_0.0125,ES_0.00625
2022-05-04,-0.02483241965509148,-0.0206506931237394,-0.022023903620425906,-0.023862897296877062,-0.02678821150172213,0.03213882892090031,0.028401915003629527,0.02961979320485228,0.03126521359661518,0.033912948683320766
2022-05-05,-0.028266090236806735,-0.023523760723087064,-0.025081064056569385,-0.02716659354349123,-0.030484075876812212,0.036342733781159174,0.032104848537531566,0.03348599570114273,0.035352001435336546,0.03835469234591007
2022-05-06,-0.026125178243146537,-0.02171779868619236,-0.02316510994031545,-0.025103338821183516,-0.028186507920702108,0.03392033511728703,0.02998177101425576,0.031265367979931506,0.03299957803476895,0.03579018937816625
2022-05-09,-0.026513900371589773,-0.022058039483956154,-0.023521271212955643,-0.02548082067992062,-0.02859790474835051,0.03419211575503982,0.030210227307868508,0.03150794388546963,0.03326123031211707,0.036082538478782865
2022-05-10,-0.05262165073700375,-0.044095012605103276,-0.04689502090224731,-0.0506447719891225,-0.056609556022658325,0.06354405663003601,0.055924401814318486,0.05840768393061667,0.06176273456585652,0.06716152828998251
2022-05-11,-0.04539306440494123,-0.038012914054146744,-0.040436434543316274,-0.043681995850258455,-0.048844757808317665,0.055153056201218846,0.048557936613492565,0.05070731777617537,0.05361124986987614,0.05828412431120004
2022-05-12,-0.04553303096217335,-0.038109689808260204,-0.04054739344971341,-0.04381194873276105,-0.0490049246871049,0.05560151501380021,0.04896779885308856,0.05112975882436086,0.05405068557987303,0.05875090705213807
2022-05-13,-0.04054584145227795,-0.03391520729226867,-0.036092598941375106,-0.03900854626593043,-0.04364698642933694,0.049788976980770394,0.043863647123091196,0.04579474059446347,0.04840375401879931,0.0526020588531637
2022-05-16,-0.037957168709898015,-0.031723259606626614,-0.033770373245412065,-0.03651185319024737,-0.04087276553465562,0.04697272387391494,0.04140191920451353,0.043217471213559795,0.04567038177143948,0.049617493027116995
2022-05-17,-0.03781582049300777,-0.031588113589828166,-0.03363319052769482,-0.036371942937225406,-0.04072851655123276,0.04702957419729183,0.041464311996453826,0.04327805768836414,0.0457285278125071,0.04967171203405775
2022-05-18,-0.03497588050039025,-0.02919507776085126,-0.031093398691618184,-0.033635616505987426,-0.037679559657839805,0.04378095531224815,0.03861505982663504,0.04029864998712718,0.04257327283419336,0.04623349167634999
2022-05-19,-0.03692117781819513,-0.030852222483010814,-0.03284516800628062,-0.03551410639820838,-0.039759625830787015,0.04576140804797902,0.040338010921143905,0.042105522103785896,0.04449352686458064,0.04833619468614692
2022-05-20,-0.03646404307551555,-0.03045435281316241,-0.03242783665726967,-0.03507071210764593,-0.03927477283695825,0.045411123852374384,0.04004068773908486,0.041790938672938746,0.04415562388889368,0.04796076696761157
2022-05-23,-0.03478477159435267,-0.029041737168489387,-0.030927655603685936,-0.033453264084685554,-0.037470786526417305,0.043457514074802604,0.03832536946599801,0.039997960053567885,0.0422577218730134,0.045894027030586614
2022-05-24,-0.03365019787808421,-0.028080709216861493,-0.029909638065610162,-0.03235892650000794,-0.03625504552458951,0.042227724932208735,0.037250665926995497,0.03887271337118054,0.041064188625757995,0.04459061017264006
2022-05-25,-0.03266334511392697,-0.027254009875755957,-0.029030346963669473,-0.031409204888074325,-0.03519328906774311,0.04103267019797579,0.03619872900570737,0.03777413366698361,0.03990259195808337,0.04332760949533191
