,VaR_0.01,VaR_0.025,VaR_0.01875,VaR_0.0125,VaR_0.00625,ES_0.01,ES_0.025,ES_0.01875,ES_0.0125,ES_0.00625
2022-07-25,-0.029271849355289682,-0.02463455211396008,-0.026157364569606295,-0.028196704119596475,-0.031440711442993624,0.033906029895252376,0.02976200458185079,0.031112562343211542,0.032937240113587514,0.035873427958798304
2022-07-26,-0.021499917539335136,-0.01808359565330415,-0.019205459801709075,-0.02070785224608093,-0.02309772993573899,0.02504356681466011,0.021990641018085327,0.022985604204262895,0.02432985415794978,0.026492959577997365
2022-07-27,-0.02846265435686894,-0.023949899321144184,-0.025431814156457063,-0.02741638390578203,-0.03057326810421462,0.03301847956599101,0.02898574883340983,0.030300035156119308,0.03207570821918097,0.03493303993521083
2022-07-28,-0.0281440609091671,-0.02367723045260863,-0.025144064408362737,-0.027108437951635655,-0.03023319574898023,0.032711403067125513,0.02871971189027439,0.030020623224579532,0.03177822594313714,0.03460647968893409
2022-07-29,-0.02784164751262943,-0.02342292187540796,-0.02487395899644332,-0.026817177531634213,-0.029908283747443507,0.032358443234542615,0.028409739940213327,0.029696641317051128,0.031435315812998826,0.034233111130430545
2022-08-01,-0.027718253733579487,-0.023311070073859734,-0.02475831699853982,-0.02669645972987787,-0.029779491790075923,0.032324590750744245,0.028386201707247875,0.029669741620180046,0.03140387459362497,0.03419436190117796
2022-08-02,-0.02096144205149247,-0.017619632454869506,-0.018717027987935744,-0.020186652237636833,-0.022524405079577908,0.02456689745025007,0.021580558028754793,0.022553820395351535,0.02386875134897716,0.025984677977782127
2022-08-03,-0.02036720790254819,-0.017119618254108016,-0.018186073499503165,-0.01961426273722902,-0.02188610429809219,0.023877492401725535,0.02097535069928459,0.021921172624677954,0.02319903003394613,0.025255299614208873
2022-08-04,-0.02042549761343811,-0.017165225108066083,-0.018235845195933884,-0.01966961196091365,-0.0219503257761585,0.023991992133067463,0.02107851665635312,0.022028032313240097,0.023310880156785844,0.025375180115182208
2022-08-05,-0.01978824010811135,-0.01662829842187761,-0.017665971512147913,-0.019055615893570278,-0.021266143586358647,0.0232623568025989,0.020438539899097816,0.02135883539617204,0.02260220519769502,0.0246029789001015
2022-08-08,-0.019458570057185893,-0.016351584331121688,-0.017371867551484975,-0.018738223543494012,-0.02091170605378331,0.02287056237042642,0.02009406847168815,0.020998941174126772,0.0222214739323675,0.024188717619661845
2022-08-09,-0.019688151049276473,-0.01654098219437306,-0.017574460896052017,-0.018958488182269632,-0.021160080679356767,0.023188430620771004,0.020376027895314175,0.021292603456919527,0.022530947421154038,0.024523633776524237
2022-08-10,-0.019282718533108995,-0.01619905115398284,-0.01721167701116357,-0.018567778317161252,-0.020724948548055917,0.022728728046366532,0.01997307210882616,0.020871153619585588,0.02208451110458298,0.024036990362666336
2022-08-11,-0.019040240971209776,-0.015993127277354958,-0.01699374950303783,-0.018333775631579265,-0.020465374841996627,0.022473203389720725,0.019750212901294223,0.020637648585232468,0.02183662297303577,0.023765957610275158
2022-08-12,-0.019450743728065628,-0.016343215366290176,-0.01736367677933273,-0.018730271405703464,-0.020904133515170818,0.022885781491437752,0.020108802677455465,0.021013833416102093,0.022236579689946454,0.024204166956765
2022-08-15,-0.019389376199580966,-0.016288323819313798,-0.017306658626104875,-0.018670405316592368,-0.020839737172693207,0.022858921167260134,0.02008772948097376,0.020990874166897586,0.022211072279844646,0.02417455916292652
2022-08-16,-0.018965490159846776,-0.01593061905138835,-0.016927221012559213,-0.018261863231617673,-0.020384898178280438,0.02238116295574491,0.019669112801988346,0.020552982978290186,0.021747140169294965,0.02366872319421275
2022-08-17,-0.018817616763495394,-0.015803681042192846,-0.016793408165141004,-0.018118843650018004,-0.020227233309627234,0.022243815609718706,0.019550473934156428,0.020428246927521952,0.021614166489241922,0.02352249389863564
